clock_period,dsp_coeff,control_steps,min_slack,frequency_mhz,states,modules_instantiated,performance_conflicts,flipflops,area_est,mux_area,total_area,registers,source_lines,num_for_loops,num_while_loops,num_total_loops,max_loop_depth,num_if_statements,num_array_accesses,num_add_ops,num_sub_ops,num_mul_ops,num_div_ops,num_arithmetic_ops,num_assignments,num_function_calls,num_var_decls,yosys_selected_module,yosys_num_wires,yosys_num_wire_bits,yosys_num_pub_wires,yosys_num_pub_wire_bits,yosys_num_memories,yosys_num_memory_bits,yosys_num_processes,yosys_num_cells,yosys_total_modules,yosys_total_wires,yosys_total_wire_bits,yosys_total_pub_wires,yosys_total_pub_wire_bits,yosys_total_memories,yosys_total_memory_bits,yosys_total_processes,yosys_total_cells,openroad_clock_constraint,config_parse_status,openroad_run_status,openroad_parse_status,openroad_tns,openroad_wns,openroad_worst_slack,openroad_clock_period_min,openroad_fmax,openroad_critical_path_delay,openroad_critical_path_slack,openroad_setup_violation_count,openroad_hold_violation_count,openroad_max_slew_violation_count,openroad_max_cap_violation_count,openroad_total_power,openroad_synth_chip_area,benchmark_2mm,benchmark_3mm,benchmark_atax,benchmark_bicg,benchmark_deriche,benchmark_floyd-warshall,benchmark_gemm,benchmark_gemver,benchmark_gesummv,benchmark_jacobi-1d,benchmark_jacobi-2d,benchmark_mvt,benchmark_nussinov,benchmark_seidel-2d,benchmark_symm,benchmark_syr2k,benchmark_syrk,benchmark_trmm,dataset_size_MEDIUM,dataset_size_SMALL,mem_policy_ALL_BRAM,mem_policy_LSS,opt_level_O0,opt_level_O2,opt_level_O3
10,1.0,137,0.0363999969999984,100.3653297702541,159,380,85,1937,7631,511,8142,68,82,12,0,12,2,1,16,4,0,12,3,19,22,33,16,\_kernel_gemm,289.0,1143.0,289.0,1143.0,0.0,0.0,0.0,3.0,349.0,32914.0,97183.0,3116.0,46202.0,0.0,0.0,0.0,37036.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10,1.75,43,0.0170666606666802,100.17095837552512,46,200,3,988,6527,141,6668,30,82,12,0,12,2,1,16,4,0,12,3,19,22,33,16,\_kernel_gemm,104.0,955.0,104.0,955.0,0.0,0.0,0.0,3.0,322.0,30344.0,68472.0,2300.0,38538.0,0.0,0.0,0.0,34845.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
10,1.75,123,0.0170666606666802,100.17095837552512,137,333,20,1652,7164,442,7606,57,82,12,0,12,2,1,16,4,0,12,3,19,22,33,16,\_kernel_gemm,223.0,1076.0,223.0,1076.0,0.0,0.0,0.0,3.0,349.0,32383.0,90704.0,2876.0,44699.0,0.0,0.0,0.0,37081.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
10,1.75,169,0.0170666606666802,100.17095837552512,191,380,85,1937,7631,511,8142,68,82,12,0,12,2,1,16,4,0,12,3,19,22,33,16,\_kernel_gemm,289.0,1143.0,289.0,1143.0,0.0,0.0,0.0,3.0,348.0,33259.0,108795.0,3138.0,47101.0,0.0,0.0,0.0,37874.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
15,1.0,29,0.0494726426666805,66.88727267600325,27,199,0,956,6225,139,6364,29,82,12,0,12,2,1,16,4,0,12,3,19,22,33,16,\_kernel_gemm,86.0,936.0,86.0,936.0,0.0,0.0,0.0,3.0,317.0,29954.0,65227.0,2107.0,36670.0,0.0,0.0,0.0,34019.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
15,1.0,72,0.0494726426666236,66.887272676003,70,332,0,1588,6862,378,7240,55,82,12,0,12,2,1,16,4,0,12,3,19,22,33,16,\_kernel_gemm,159.0,1011.0,159.0,1011.0,0.0,0.0,0.0,3.0,344.0,31257.0,76077.0,2541.0,42517.0,0.0,0.0,0.0,35540.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
15,1.0,94,0.0494726426666236,66.887272676003,92,377,0,1873,7261,511,7772,66,82,12,0,12,2,1,16,4,0,12,3,19,22,33,16,\_kernel_gemm,203.0,1056.0,203.0,1056.0,0.0,0.0,0.0,3.0,343.0,31692.0,82075.0,2737.0,44826.0,0.0,0.0,0.0,35885.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
15,1.75,29,0.0494726426666805,66.88727267600325,27,199,0,956,6225,139,6364,29,82,12,0,12,2,1,16,4,0,12,3,19,22,33,16,\_kernel_gemm,86.0,936.0,86.0,936.0,0.0,0.0,0.0,3.0,317.0,29954.0,65227.0,2107.0,36670.0,0.0,0.0,0.0,34019.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
15,1.75,72,0.0494726426666236,66.887272676003,70,332,0,1588,6862,378,7240,55,82,12,0,12,2,1,16,4,0,12,3,19,22,33,16,\_kernel_gemm,159.0,1011.0,159.0,1011.0,0.0,0.0,0.0,3.0,344.0,31257.0,76077.0,2541.0,42517.0,0.0,0.0,0.0,35540.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
15,1.75,94,0.0494726426666236,66.887272676003,92,377,0,1873,7261,511,7772,66,82,12,0,12,2,1,16,4,0,12,3,19,22,33,16,\_kernel_gemm,203.0,1056.0,203.0,1056.0,0.0,0.0,0.0,3.0,343.0,31692.0,82075.0,2737.0,44826.0,0.0,0.0,0.0,35885.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
15,1.0,30,0.0494726426666805,66.88727267600325,33,199,0,988,6493,141,6634,30,82,12,0,12,2,1,16,4,0,12,3,19,22,33,16,\_kernel_gemm,104.0,955.0,104.0,955.0,0.0,0.0,0.0,3.0,318.0,30126.0,65759.0,2187.0,36921.0,0.0,0.0,0.0,34145.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
15,1.0,76,0.0494726426666236,66.887272676003,90,332,0,1652,7130,442,7572,57,82,12,0,12,2,1,16,4,0,12,3,19,22,33,16,\_kernel_gemm,223.0,1076.0,223.0,1076.0,0.0,0.0,0.0,3.0,345.0,31713.0,78588.0,2763.0,43048.0,0.0,0.0,0.0,35858.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
15,1.0,102,0.0494726426667373,66.8872726760035,124,377,0,1937,7529,511,8040,68,82,12,0,12,2,1,16,4,0,12,3,19,22,33,16,\_kernel_gemm,289.0,1143.0,289.0,1143.0,0.0,0.0,0.0,3.0,344.0,32376.0,86890.0,3023.0,45371.0,0.0,0.0,0.0,36401.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
15,1.75,30,0.0494726426666805,66.88727267600325,33,199,0,988,6493,141,6634,30,82,12,0,12,2,1,16,4,0,12,3,19,22,33,16,\_kernel_gemm,104.0,955.0,104.0,955.0,0.0,0.0,0.0,3.0,318.0,30126.0,65759.0,2187.0,36921.0,0.0,0.0,0.0,34145.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
15,1.75,76,0.0494726426666236,66.887272676003,90,332,0,1652,7130,442,7572,57,82,12,0,12,2,1,16,4,0,12,3,19,22,33,16,\_kernel_gemm,223.0,1076.0,223.0,1076.0,0.0,0.0,0.0,3.0,345.0,31713.0,78588.0,2763.0,43048.0,0.0,0.0,0.0,35858.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
15,1.75,102,0.0494726426667373,66.8872726760035,124,377,0,1937,7529,511,8040,68,82,12,0,12,2,1,16,4,0,12,3,19,22,33,16,\_kernel_gemm,289.0,1143.0,289.0,1143.0,0.0,0.0,0.0,3.0,344.0,32376.0,86890.0,3023.0,45371.0,0.0,0.0,0.0,36401.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10,1.0,37,0.0363999969999984,100.3653297702541,35,214,5,958,6237,139,6376,29,82,12,0,12,2,1,16,4,0,12,3,19,22,33,16,\_kernel_gemm,86.0,936.0,86.0,936.0,0.0,0.0,0.0,3.0,330.0,30144.0,67234.0,2242.0,38114.0,0.0,0.0,0.0,34327.0,10.0,ok,ok,ok,0.0,0.0,7.9,2.1,475.43,3.0349,7.8967,0.0,0.0,0.0,0.0,0.0695,37758.434,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
10,1.0,37,0.0363999969999984,100.3653297702541,35,214,5,958,6237,139,6376,29,82,12,0,12,2,1,16,4,0,12,3,19,22,33,16,\_kernel_gemm,86.0,936.0,86.0,936.0,0.0,0.0,0.0,3.0,330.0,30144.0,67234.0,2242.0,38114.0,0.0,0.0,0.0,34327.0,2.0,ok,ok,ok,0.0,0.0,0.01,1.99,503.6,2.8972,0.0143,0.0,0.0,0.0,0.0,0.295,37758.434,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
10,1.0,98,0.0363999969999984,100.3653297702541,96,353,47,1592,6878,378,7256,55,82,12,0,12,2,1,16,4,0,12,3,19,22,33,16,\_kernel_gemm,159.0,1011.0,159.0,1011.0,0.0,0.0,0.0,3.0,356.0,31583.0,82161.0,2679.0,44101.0,0.0,0.0,0.0,36021.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10,1.0,131,0.0363999969999984,100.3653297702541,129,404,85,1942,7315,477,7792,68,82,12,0,12,2,1,16,4,0,12,3,19,22,33,16,\_kernel_gemm,204.0,1057.0,204.0,1057.0,0.0,0.0,0.0,3.0,355.0,32321.0,92477.0,2885.0,46622.0,0.0,0.0,0.0,36687.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
10,1.75,43,0.0170666606666802,100.17095837552512,41,214,5,958,6237,139,6376,29,82,12,0,12,2,1,16,4,0,12,3,19,22,33,16,\_kernel_gemm,86.0,936.0,86.0,936.0,0.0,0.0,0.0,3.0,329.0,30212.0,68625.0,2264.0,38987.0,0.0,0.0,0.0,34836.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
10,1.75,120,0.0170666606666802,100.17095837552512,118,353,47,1592,6878,378,7256,55,82,12,0,12,2,1,16,4,0,12,3,19,22,33,16,\_kernel_gemm,159.0,1011.0,159.0,1011.0,0.0,0.0,0.0,3.0,355.0,31826.0,87979.0,2701.0,44990.0,0.0,0.0,0.0,36736.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10,1.75,163,0.0170666606666802,100.17095837552512,161,404,85,1942,7315,477,7792,68,82,12,0,12,2,1,16,4,0,12,3,19,22,33,16,\_kernel_gemm,204.0,1057.0,204.0,1057.0,0.0,0.0,0.0,3.0,354.0,32645.0,102916.0,2907.0,47521.0,0.0,0.0,0.0,37505.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
10,1.0,37,0.0363999969999984,100.3653297702541,40,215,3,990,6539,141,6680,30,82,12,0,12,2,1,16,4,0,12,3,19,22,33,16,\_kernel_gemm,104.0,955.0,104.0,955.0,0.0,0.0,0.0,3.0,331.0,30269.0,67726.0,2323.0,38392.0,0.0,0.0,0.0,34404.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
10,1.0,101,0.0363999969999984,100.3653297702541,115,354,20,1656,7180,442,7622,57,82,12,0,12,2,1,16,4,0,12,3,19,22,33,16,\_kernel_gemm,223.0,1076.0,223.0,1076.0,0.0,0.0,0.0,3.0,357.0,32061.0,85131.0,2902.0,44659.0,0.0,0.0,0.0,36356.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
10,1.0,137,0.0363999969999984,100.3653297702541,159,406,85,1942,7651,511,8162,68,82,12,0,12,2,1,16,4,0,12,3,19,22,33,16,\_kernel_gemm,289.0,1143.0,289.0,1143.0,0.0,0.0,0.0,3.0,356.0,32922.0,98090.0,3169.0,47154.0,0.0,0.0,0.0,37119.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
10,1.75,43,0.0170666606666802,100.17095837552512,46,215,3,990,6539,141,6680,30,82,12,0,12,2,1,16,4,0,12,3,19,22,33,16,\_kernel_gemm,104.0,955.0,104.0,955.0,0.0,0.0,0.0,3.0,330.0,30344.0,69154.0,2345.0,39265.0,0.0,0.0,0.0,34920.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
10,1.75,123,0.0170666606666802,100.17095837552512,137,354,20,1656,7180,442,7622,57,82,12,0,12,2,1,16,4,0,12,3,19,22,33,16,\_kernel_gemm,223.0,1076.0,223.0,1076.0,0.0,0.0,0.0,3.0,356.0,32386.0,91508.0,2924.0,45548.0,0.0,0.0,0.0,37160.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
10,1.75,169,0.0170666606666802,100.17095837552512,191,406,85,1942,7651,511,8162,68,82,12,0,12,2,1,16,4,0,12,3,19,22,33,16,\_kernel_gemm,289.0,1143.0,289.0,1143.0,0.0,0.0,0.0,3.0,355.0,33267.0,109702.0,3191.0,48053.0,0.0,0.0,0.0,37957.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
15,1.0,29,0.0494726426666805,66.88727267600325,27,214,0,958,6237,139,6376,29,82,12,0,12,2,1,16,4,0,12,3,19,22,33,16,\_kernel_gemm,86.0,936.0,86.0,936.0,0.0,0.0,0.0,3.0,325.0,29952.0,65906.0,2152.0,37396.0,0.0,0.0,0.0,34092.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
15,1.0,72,0.0494726426666236,66.887272676003,70,353,0,1592,6878,378,7256,55,82,12,0,12,2,1,16,4,0,12,3,19,22,33,16,\_kernel_gemm,159.0,1011.0,159.0,1011.0,0.0,0.0,0.0,3.0,351.0,31260.0,76880.0,2589.0,43365.0,0.0,0.0,0.0,35619.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
15,1.0,94,0.0494726426666236,66.887272676003,92,403,0,1878,7281,511,7792,66,82,12,0,12,2,1,16,4,0,12,3,19,22,33,16,\_kernel_gemm,203.0,1056.0,203.0,1056.0,0.0,0.0,0.0,3.0,350.0,31700.0,82980.0,2790.0,45776.0,0.0,0.0,0.0,35968.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
15,1.75,29,0.0494726426666805,66.88727267600325,27,214,0,958,6237,139,6376,29,82,12,0,12,2,1,16,4,0,12,3,19,22,33,16,\_kernel_gemm,86.0,936.0,86.0,936.0,0.0,0.0,0.0,3.0,325.0,29952.0,65906.0,2152.0,37396.0,0.0,0.0,0.0,34092.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
15,1.75,72,0.0494726426666236,66.887272676003,70,353,0,1592,6878,378,7256,55,82,12,0,12,2,1,16,4,0,12,3,19,22,33,16,\_kernel_gemm,159.0,1011.0,159.0,1011.0,0.0,0.0,0.0,3.0,351.0,31260.0,76880.0,2589.0,43365.0,0.0,0.0,0.0,35619.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
15,1.75,94,0.0494726426666236,66.887272676003,92,403,0,1878,7281,511,7792,66,82,12,0,12,2,1,16,4,0,12,3,19,22,33,16,\_kernel_gemm,203.0,1056.0,203.0,1056.0,0.0,0.0,0.0,3.0,350.0,31700.0,82980.0,2790.0,45776.0,0.0,0.0,0.0,35968.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
15,1.0,30,0.0494726426666805,66.88727267600325,33,214,0,990,6505,141,6646,30,82,12,0,12,2,1,16,4,0,12,3,19,22,33,16,\_kernel_gemm,104.0,955.0,104.0,955.0,0.0,0.0,0.0,3.0,326.0,30124.0,66438.0,2232.0,37647.0,0.0,0.0,0.0,34218.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
15,1.0,76,0.0494726426666236,66.887272676003,90,353,0,1656,7146,442,7588,57,82,12,0,12,2,1,16,4,0,12,3,19,22,33,16,\_kernel_gemm,223.0,1076.0,223.0,1076.0,0.0,0.0,0.0,3.0,352.0,31716.0,79391.0,2811.0,43896.0,0.0,0.0,0.0,35937.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
15,1.0,102,0.0494726426667373,66.8872726760035,124,403,0,1942,7549,511,8060,68,82,12,0,12,2,1,16,4,0,12,3,19,22,33,16,\_kernel_gemm,289.0,1143.0,289.0,1143.0,0.0,0.0,0.0,3.0,351.0,32384.0,87795.0,3076.0,46321.0,0.0,0.0,0.0,36484.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
15,1.75,30,0.0494726426666805,66.88727267600325,33,214,0,990,6505,141,6646,30,82,12,0,12,2,1,16,4,0,12,3,19,22,33,16,\_kernel_gemm,104.0,955.0,104.0,955.0,0.0,0.0,0.0,3.0,326.0,30124.0,66438.0,2232.0,37647.0,0.0,0.0,0.0,34218.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
15,1.75,76,0.0494726426666236,66.887272676003,90,353,0,1656,7146,442,7588,57,82,12,0,12,2,1,16,4,0,12,3,19,22,33,16,\_kernel_gemm,223.0,1076.0,223.0,1076.0,0.0,0.0,0.0,3.0,352.0,31716.0,79391.0,2811.0,43896.0,0.0,0.0,0.0,35937.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
15,1.75,102,0.0494726426667373,66.8872726760035,124,403,0,1942,7549,511,8060,68,82,12,0,12,2,1,16,4,0,12,3,19,22,33,16,\_kernel_gemm,289.0,1143.0,289.0,1143.0,0.0,0.0,0.0,3.0,351.0,32384.0,87795.0,3076.0,46321.0,0.0,0.0,0.0,36484.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
10,1.0,79,0.0363999969999984,100.3653297702541,79,172,42,1381,5558,345,5903,42,122,10,0,10,2,1,32,10,0,13,11,34,27,69,9,\_kernel_gemver,147.0,1121.0,147.0,1121.0,0.0,0.0,0.0,3.0,328.0,30522.0,75485.0,2428.0,41193.0,0.0,0.0,0.0,34521.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
10,1.0,222,0.0363999969998847,100.36532977025296,220,336,196,2432,6805,712,7517,78,122,10,0,10,2,1,32,10,0,13,11,34,27,69,9,\_kernel_gemver,289.0,1267.0,289.0,1267.0,0.0,0.0,0.0,3.0,377.0,34026.0,130644.0,3245.0,51647.0,0.0,0.0,0.0,38488.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
10,1.0,222,0.0363999969998847,100.36532977025296,220,336,196,2432,6805,712,7517,78,122,10,0,10,2,1,32,10,0,13,11,34,27,69,9,\_kernel_gemver,289.0,1267.0,289.0,1267.0,0.0,0.0,0.0,3.0,377.0,34026.0,130644.0,3245.0,51647.0,0.0,0.0,0.0,38488.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10,1.75,91,0.0170666606666802,100.17095837552512,91,172,42,1381,5558,343,5901,42,122,10,0,10,2,1,32,10,0,13,11,34,27,69,9,\_kernel_gemver,145.0,1119.0,145.0,1119.0,0.0,0.0,0.0,3.0,327.0,30655.0,78399.0,2442.0,41938.0,0.0,0.0,0.0,35111.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
10,1.75,258,0.0170666606666802,100.17095837552512,256,336,196,2432,6805,732,7537,78,122,10,0,10,2,1,32,10,0,13,11,34,27,69,9,\_kernel_gemver,290.0,1268.0,290.0,1268.0,0.0,0.0,0.0,3.0,376.0,33621.0,82722.0,3272.0,52313.0,0.0,0.0,0.0,38143.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
10,1.75,258,0.0170666606666802,100.17095837552512,256,336,196,2432,6805,732,7537,78,122,10,0,10,2,1,32,10,0,13,11,34,27,69,9,\_kernel_gemver,290.0,1268.0,290.0,1268.0,0.0,0.0,0.0,3.0,376.0,33621.0,82722.0,3272.0,52313.0,0.0,0.0,0.0,38143.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10,1.0,79,0.0363999969999984,100.3653297702541,90,172,24,1477,5826,479,6305,45,122,10,0,10,2,1,32,10,0,13,11,34,27,69,9,\_kernel_gemver,199.0,1174.0,199.0,1174.0,0.0,0.0,0.0,3.0,329.0,30874.0,76879.0,2616.0,41743.0,0.0,0.0,0.0,34746.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
10,1.0,216,0.0363999969998847,100.36532977025296,253,337,138,2624,7107,788,7895,84,122,10,0,10,2,1,32,10,0,13,11,34,27,69,9,\_kernel_gemver,436.0,1415.0,436.0,1415.0,0.0,0.0,0.0,3.0,378.0,34972.0,137733.0,3722.0,52558.0,0.0,0.0,0.0,39114.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
10,1.0,216,0.0363999969998847,100.36532977025296,253,337,138,2624,7107,788,7895,84,122,10,0,10,2,1,32,10,0,13,11,34,27,69,9,\_kernel_gemver,436.0,1415.0,436.0,1415.0,0.0,0.0,0.0,3.0,378.0,34972.0,137733.0,3722.0,52558.0,0.0,0.0,0.0,39114.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10,1.75,91,0.0170666606666802,100.17095837552512,102,172,24,1477,5826,444,6270,45,122,10,0,10,2,1,32,10,0,13,11,34,27,69,9,\_kernel_gemver,196.0,1171.0,196.0,1171.0,0.0,0.0,0.0,3.0,328.0,31016.0,79878.0,2626.0,42453.0,0.0,0.0,0.0,35351.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
10,1.75,252,0.0170666606666802,100.17095837552512,289,337,138,2624,7107,759,7866,84,122,10,0,10,2,1,32,10,0,13,11,34,27,69,9,\_kernel_gemver,433.0,1412.0,433.0,1412.0,0.0,0.0,0.0,3.0,377.0,34103.0,83483.0,3732.0,53044.0,0.0,0.0,0.0,38227.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
10,1.75,252,0.0170666606666802,100.17095837552512,289,337,138,2624,7107,759,7866,84,122,10,0,10,2,1,32,10,0,13,11,34,27,69,9,\_kernel_gemver,433.0,1412.0,433.0,1412.0,0.0,0.0,0.0,3.0,377.0,34103.0,83483.0,3732.0,53044.0,0.0,0.0,0.0,38227.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
15,1.0,62,0.0494726426666236,66.887272676003,62,172,6,1381,5558,344,5902,41,122,10,0,10,2,1,32,10,0,13,11,34,27,69,9,\_kernel_gemver,145.0,1119.0,145.0,1119.0,0.0,0.0,0.0,3.0,323.0,30215.0,72077.0,2330.0,40396.0,0.0,0.0,0.0,34157.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
15,1.0,171,0.0494726426666236,66.887272676003,169,337,36,2368,6839,666,7505,75,122,10,0,10,2,1,32,10,0,13,11,34,27,69,9,\_kernel_gemver,282.0,1260.0,282.0,1260.0,0.0,0.0,0.0,3.0,372.0,33408.0,109285.0,3128.0,50599.0,0.0,0.0,0.0,37754.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
15,1.0,171,0.0494726426666236,66.887272676003,169,337,36,2368,6839,666,7505,75,122,10,0,10,2,1,32,10,0,13,11,34,27,69,9,\_kernel_gemver,282.0,1260.0,282.0,1260.0,0.0,0.0,0.0,3.0,372.0,33408.0,109285.0,3128.0,50599.0,0.0,0.0,0.0,37754.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
15,1.75,62,0.0494726426666236,66.887272676003,62,172,6,1381,5558,344,5902,41,122,10,0,10,2,1,32,10,0,13,11,34,27,69,9,\_kernel_gemver,145.0,1119.0,145.0,1119.0,0.0,0.0,0.0,3.0,323.0,30215.0,72077.0,2330.0,40396.0,0.0,0.0,0.0,34157.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
15,1.75,171,0.0494726426666236,66.887272676003,169,337,36,2368,6839,666,7505,75,122,10,0,10,2,1,32,10,0,13,11,34,27,69,9,\_kernel_gemver,282.0,1260.0,282.0,1260.0,0.0,0.0,0.0,3.0,372.0,33408.0,109285.0,3128.0,50599.0,0.0,0.0,0.0,37754.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
